country_name_short,election_date,start_date,cabinet_name,caretaker,cabinet_party,prime_minister,seats,election_seats_total,party_name_short,party_name,party_name_english,left_right,country_id,election_id,cabinet_id,previous_cabinet_id,party_id
LVA,2006-10-07,2010-03-17,Dombrovskis II,0,0,0,6,100,PCTVL,Par cilvēka tiesībām vienotā Latvijā,For Human Rights in a United Latvia,1.25,55,52,519,477,1520
LVA,2006-10-07,2010-03-17,Dombrovskis II,0,0,0,17,100,SC,Saskaņas Centrs,Harmony Centre,3,55,52,519,477,1100
LVA,2006-10-07,2010-03-17,Dombrovskis II,0,1,0,8,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,52,519,477,521
LVA,2006-10-07,2010-03-17,Dombrovskis II,0,0,0,23,100,TP,Tautas Partija,People's Party,7.125,55,52,519,477,811
LVA,2006-10-07,2010-03-17,Dombrovskis II,0,1,0,18,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,52,519,477,466
LVA,2010-10-02,2010-11-03,Dombrovskis III,0,0,0,8,100,PLL,Par Labu Latviju!,For a Good Latvia,,55,690,882,519,1667
LVA,2010-10-02,2010-11-03,Dombrovskis III,0,0,0,29,100,SC,Saskaņas Centrs,Harmony Centre,3,55,690,882,519,1100
LVA,2010-10-02,2010-11-03,Dombrovskis III,0,0,0,8,100,TB/LNNK,Tēvzemei un Brīvībai / LNNK,For Fatherland and Freedom / LNNK,8.375,55,690,882,519,521
LVA,2010-10-02,2010-11-03,Dombrovskis III,0,1,1,33,100,V,Vienotība,Unity,,55,690,882,519,1666
LVA,2010-10-02,2010-11-03,Dombrovskis III,0,1,0,22,100,ZZS,Zaļo un Zemnieku savienība,Green and Farmers' Union,5.39473684211,55,690,882,519,466
MLT,1962-02-19,1962-03-05,Borg Olivier I,0,0,0,4,50,CWP,Christian Workers' Party,Christian Workers' Party,,72,658,589,,1225
MLT,1962-02-19,1962-03-05,Borg Olivier I,0,0,0,4,50,DNP,Democratic Nationalist Party,Democratic Nationalist Party,,72,658,589,,393
MLT,1962-02-19,1962-03-05,Borg Olivier I,0,0,0,16,50,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,658,589,,1003
MLT,1962-02-19,1962-03-05,Borg Olivier I,0,0,0,1,50,PCP,Progressive Constitutional Party,Progressive Constitutional Party,,72,658,589,,217
MLT,1962-02-19,1962-03-05,Borg Olivier I,0,1,1,25,50,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,658,589,,984
MLT,1966-03-28,1966-04-07,Borg Olivier II,0,0,0,22,50,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,419,681,589,1003
MLT,1966-03-28,1966-04-07,Borg Olivier II,0,1,1,28,50,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,419,681,589,984
MLT,1971-06-14,1971-06-21,Mintoff I,0,1,1,28,55,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,8,295,681,1003
MLT,1971-06-14,1971-06-21,Mintoff I,0,0,0,27,55,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,8,295,681,984
MLT,1971-06-14,1974-09-30,Mintoff II,0,1,1,28,55,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,8,816,295,1003
MLT,1971-06-14,1974-09-30,Mintoff II,0,0,0,27,55,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,8,816,295,984
MLT,1976-09-18,1976-09-25,Mintoff III,0,1,1,34,65,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,533,606,816,1003
MLT,1976-09-18,1976-09-25,Mintoff III,0,0,0,31,65,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,533,606,816,984
MLT,1981-12-12,1981-12-18,Mintoff IV,0,1,1,34,65,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,136,83,606,1003
MLT,1981-12-12,1981-12-18,Mintoff IV,0,0,0,31,65,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,136,83,606,984
MLT,1981-12-12,1984-12-22,Mifsud Bonnici,0,1,1,34,65,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,136,122,83,1003
MLT,1981-12-12,1984-12-22,Mifsud Bonnici,0,0,0,31,65,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,136,122,83,984
MLT,1987-05-09,1987-05-12,Fenech Adami I,0,0,0,34,69,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,370,3,122,1003
MLT,1987-05-09,1987-05-12,Fenech Adami I,0,1,1,35,69,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,370,3,122,984
MLT,1992-02-22,1992-02-27,Fenech Adami II,0,0,0,31,65,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,520,881,3,1003
MLT,1992-02-22,1992-02-27,Fenech Adami II,0,1,1,34,65,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,520,881,3,984
MLT,1996-10-26,1996-10-28,Sant,0,1,1,35,69,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,483,299,881,1003
MLT,1996-10-26,1996-10-28,Sant,0,0,0,34,69,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,483,299,881,984
MLT,1998-08-05,1998-09-06,Fenech Adami III,0,0,0,30,65,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,173,582,299,1003
MLT,1998-08-05,1998-09-06,Fenech Adami III,0,1,1,35,65,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,173,582,299,984
MLT,2003-04-12,2003-04-15,Fenech Adami IV,0,0,0,30,65,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,509,160,582,1003
MLT,2003-04-12,2003-04-15,Fenech Adami IV,0,1,1,35,65,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,509,160,582,984
MLT,2003-04-12,2004-03-23,Gonzi I,0,0,0,30,65,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,509,298,160,1003
MLT,2003-04-12,2004-03-23,Gonzi I,0,1,1,35,65,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,509,298,160,984
MLT,2008-03-08,2008-03-12,Gonzi II,0,0,0,34,69,MLP,Partit Laburista,Malta Labour Party,5.11278202659,72,203,468,298,1003
MLT,2008-03-08,2008-03-12,Gonzi II,0,1,1,35,69,PN,Partit Nazzjonalista,Nationalist Party,4.66165392022,72,203,468,298,984
NLD,1946-05-17,1946-07-03,Beel I,0,0,0,13,100,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,182,96,767,300
NLD,1946-05-17,1946-07-03,Beel I,0,0,0,8,100,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,182,96,767,405
NLD,1946-05-17,1946-07-03,Beel I,0,0,0,10,100,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,182,96,767,1194
NLD,1946-05-17,1946-07-03,Beel I,0,1,1,32,100,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,182,96,767,451
NLD,1946-05-17,1946-07-03,Beel I,0,1,0,29,100,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,182,96,767,742
NLD,1946-05-17,1946-07-03,Beel I,0,0,0,2,100,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,182,96,767,1251
NLD,1946-05-17,1946-07-03,Beel I,0,1,0,6,100,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,182,96,767,1409
NLD,1948-07-07,1948-08-07,Drees I,0,0,0,13,100,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,497,128,96,300
NLD,1948-07-07,1948-08-07,Drees I,0,1,0,9,100,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,497,128,96,405
NLD,1948-07-07,1948-08-07,Drees I,0,0,0,8,100,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,497,128,96,1194
NLD,1948-07-07,1948-08-07,Drees I,0,0,0,1,100,KNP,Katholieke Nationale Partij,Catholic National Party,,8,497,128,96,3
NLD,1948-07-07,1948-08-07,Drees I,0,1,0,32,100,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,497,128,96,451
NLD,1948-07-07,1948-08-07,Drees I,0,1,1,27,100,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,497,128,96,742
NLD,1948-07-07,1948-08-07,Drees I,0,0,0,2,100,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,497,128,96,1251
NLD,1948-07-07,1948-08-07,Drees I,0,1,0,8,100,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,497,128,96,1409
NLD,1948-07-07,1951-03-15,Drees II,0,0,0,13,100,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,497,243,128,300
NLD,1948-07-07,1951-03-15,Drees II,0,1,0,9,100,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,497,243,128,405
NLD,1948-07-07,1951-03-15,Drees II,0,0,0,8,100,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,497,243,128,1194
NLD,1948-07-07,1951-03-15,Drees II,0,0,0,1,100,KNP,Katholieke Nationale Partij,Catholic National Party,,8,497,243,128,3
NLD,1948-07-07,1951-03-15,Drees II,0,1,0,32,100,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,497,243,128,451
NLD,1948-07-07,1951-03-15,Drees II,0,1,1,27,100,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,497,243,128,742
NLD,1948-07-07,1951-03-15,Drees II,0,0,0,2,100,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,497,243,128,1251
NLD,1948-07-07,1951-03-15,Drees II,0,1,0,8,100,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,497,243,128,1409
NLD,1952-06-25,1952-09-02,Drees III,0,1,0,12,100,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,543,366,243,300
NLD,1952-06-25,1952-09-02,Drees III,0,1,0,9,100,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,543,366,243,405
NLD,1952-06-25,1952-09-02,Drees III,0,0,0,6,100,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,543,366,243,1194
NLD,1952-06-25,1952-09-02,Drees III,0,0,0,2,100,KNP,Katholieke Nationale Partij,Catholic National Party,,8,543,366,243,3
NLD,1952-06-25,1952-09-02,Drees III,0,1,0,30,100,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,543,366,243,451
NLD,1952-06-25,1952-09-02,Drees III,0,1,1,30,100,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,543,366,243,742
NLD,1952-06-25,1952-09-02,Drees III,0,0,0,2,100,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,543,366,243,1251
NLD,1952-06-25,1952-09-02,Drees III,0,0,0,9,100,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,543,366,243,1409
NLD,1956-06-13,1956-10-12,Drees IV,0,1,0,15,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,437,761,366,300
NLD,1956-06-13,1956-10-12,Drees IV,0,1,0,13,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,437,761,366,405
NLD,1956-06-13,1956-10-12,Drees IV,0,0,0,7,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,437,761,366,1194
NLD,1956-06-13,1956-10-12,Drees IV,0,1,0,49,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,437,761,366,451
NLD,1956-06-13,1956-10-12,Drees IV,0,1,1,50,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,437,761,366,742
NLD,1956-06-13,1956-10-12,Drees IV,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,437,761,366,1251
NLD,1956-06-13,1956-10-12,Drees IV,0,0,0,13,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,437,761,366,1409
NLD,1956-06-13,1958-12-22,Beel II,1,1,0,15,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,437,741,761,300
NLD,1956-06-13,1958-12-22,Beel II,1,1,0,13,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,437,741,761,405
NLD,1956-06-13,1958-12-22,Beel II,1,0,0,7,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,437,741,761,1194
NLD,1956-06-13,1958-12-22,Beel II,1,1,1,49,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,437,741,761,451
NLD,1956-06-13,1958-12-22,Beel II,1,0,0,50,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,437,741,761,742
NLD,1956-06-13,1958-12-22,Beel II,1,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,437,741,761,1251
NLD,1956-06-13,1958-12-22,Beel II,1,0,0,13,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,437,741,761,1409
NLD,1959-03-12,1959-05-19,De Quay,0,1,0,14,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,667,694,741,300
NLD,1959-03-12,1959-05-19,De Quay,0,1,0,12,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,667,694,741,405
NLD,1959-03-12,1959-05-19,De Quay,0,0,0,3,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,667,694,741,1194
NLD,1959-03-12,1959-05-19,De Quay,0,1,1,49,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,667,694,741,451
NLD,1959-03-12,1959-05-19,De Quay,0,0,0,2,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,667,694,741,1452
NLD,1959-03-12,1959-05-19,De Quay,0,0,0,48,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,667,694,741,742
NLD,1959-03-12,1959-05-19,De Quay,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,667,694,741,1251
NLD,1959-03-12,1959-05-19,De Quay,0,1,0,19,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,667,694,741,1409
NLD,1963-05-15,1963-07-24,Marijnen,0,1,0,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,529,35,694,300
NLD,1963-05-15,1963-07-24,Marijnen,0,0,0,3,150,Bp,Boerenpartij,Farmers Party,,8,529,35,694,1595
NLD,1963-05-15,1963-07-24,Marijnen,0,1,0,13,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,529,35,694,405
NLD,1963-05-15,1963-07-24,Marijnen,0,0,0,4,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,529,35,694,1194
NLD,1963-05-15,1963-07-24,Marijnen,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.14444438087,8,529,35,694,625
NLD,1963-05-15,1963-07-24,Marijnen,0,1,1,50,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,529,35,694,451
NLD,1963-05-15,1963-07-24,Marijnen,0,0,0,4,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,529,35,694,1452
NLD,1963-05-15,1963-07-24,Marijnen,0,0,0,43,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,529,35,694,742
NLD,1963-05-15,1963-07-24,Marijnen,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,529,35,694,1251
NLD,1963-05-15,1963-07-24,Marijnen,0,1,0,16,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,529,35,694,1409
NLD,1963-05-15,1965-04-14,Cals,0,1,0,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,529,518,35,300
NLD,1963-05-15,1965-04-14,Cals,0,0,0,3,150,Bp,Boerenpartij,Farmers Party,,8,529,518,35,1595
NLD,1963-05-15,1965-04-14,Cals,0,0,0,13,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,529,518,35,405
NLD,1963-05-15,1965-04-14,Cals,0,0,0,4,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,529,518,35,1194
NLD,1963-05-15,1965-04-14,Cals,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.14444438087,8,529,518,35,625
NLD,1963-05-15,1965-04-14,Cals,0,1,1,50,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,529,518,35,451
NLD,1963-05-15,1965-04-14,Cals,0,0,0,4,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,529,518,35,1452
NLD,1963-05-15,1965-04-14,Cals,0,1,0,43,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,529,518,35,742
NLD,1963-05-15,1965-04-14,Cals,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,529,518,35,1251
NLD,1963-05-15,1965-04-14,Cals,0,0,0,16,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,529,518,35,1409
NLD,1963-05-15,1966-11-22,Zijlstra,1,1,1,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,529,455,518,300
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,3,150,Bp,Boerenpartij,Farmers Party,,8,529,455,518,1595
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,13,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,529,455,518,405
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,4,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,529,455,518,1194
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.14444438087,8,529,455,518,625
NLD,1963-05-15,1966-11-22,Zijlstra,1,1,0,50,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,529,455,518,451
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,4,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,529,455,518,1452
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,43,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,529,455,518,742
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,529,455,518,1251
NLD,1963-05-15,1966-11-22,Zijlstra,1,0,0,16,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,529,455,518,1409
NLD,1967-02-15,1967-04-05,De Jong,0,1,0,15,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,204,172,455,300
NLD,1967-02-15,1967-04-05,De Jong,0,0,0,7,150,Bp,Boerenpartij,Farmers Party,,8,204,172,455,1595
NLD,1967-02-15,1967-04-05,De Jong,0,1,0,12,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,204,172,455,405
NLD,1967-02-15,1967-04-05,De Jong,0,0,0,5,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,204,172,455,1194
NLD,1967-02-15,1967-04-05,De Jong,0,0,0,7,150,D66,Democraten 66,Libertarians,4.42044446352,8,204,172,455,345
NLD,1967-02-15,1967-04-05,De Jong,0,0,0,1,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.14444438087,8,204,172,455,625
NLD,1967-02-15,1967-04-05,De Jong,0,1,1,42,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,204,172,455,451
NLD,1967-02-15,1967-04-05,De Jong,0,0,0,4,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,204,172,455,1452
NLD,1967-02-15,1967-04-05,De Jong,0,0,0,37,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,204,172,455,742
NLD,1967-02-15,1967-04-05,De Jong,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,204,172,455,1251
NLD,1967-02-15,1967-04-05,De Jong,0,1,0,17,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,204,172,455,1409
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,1,1,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,125,231,172,300
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,1,150,Bp,Boerenpartij,Farmers Party,,8,125,231,172,1595
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,10,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,125,231,172,405
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,6,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,125,231,172,1194
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,11,150,D66,Democraten 66,Libertarians,4.42044446352,8,125,231,172,345
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,8,150,DS70,Democratisch Socialisten 70,Democratic Socialists 70,3.84333331744,8,125,231,172,402
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.14444438087,8,125,231,172,625
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,35,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,125,231,172,451
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,NMP,Nederlandse Middenstandspartij,Dutch Middle Class Party,,8,125,231,172,87
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,125,231,172,342
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,2,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,125,231,172,1452
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,39,150,PvdA,Partij van de Arbeid,Labour,3.53711110157,8,125,231,172,742
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,0,0,3,150,SGP,Staatkundig Gereformeerde Partij,Political Reformed Party,8.44722217454,8,125,231,172,1251
NLD,1971-03-28,1971-06-07,Biesheuvel I,0,1,0,16,150,VVD,Volkspartij voor Vrijheid en Democratie,People's Party for Freedom and Democracy,7.20377779685,8,125,231,172,1409
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,1,1,13,150,ARP,Anti-Revolutionaire Partij,Anti-Revolutionary Party,5.80666660309,8,125,291,231,300
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,1,150,Bp,Boerenpartij,Farmers Party,,8,125,291,231,1595
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,1,0,10,150,CHU,Christelijk-Historische Unie,Christian Historical Union,5.80666660309,8,125,291,231,405
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,6,150,CPN,Communistische Partij Nederland,Communist Party of the Netherlands,0.8,8,125,291,231,1194
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,11,150,D66,Democraten 66,Libertarians,4.42044446352,8,125,291,231,345
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,8,150,DS70,Democratisch Socialisten 70,Democratic Socialists 70,3.84333331744,8,125,291,231,402
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,GPV,Gereformeerd Politiek Verbond,Reformed Political League,8.14444438087,8,125,291,231,625
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,1,0,35,150,KVP,Katholieke Volkspartij,Catholic Peoples Party,5.77999995232,8,125,291,231,451
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,NMP,Nederlandse Middenstandspartij,Dutch Middle Class Party,,8,125,291,231,87
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,PPR,Politieke Partij Radikalen,Radical Political Party,1.6,8,125,291,231,342
NLD,1971-03-28,1972-08-09,Biesheuvel II,1,0,0,2,150,PSP,Pacifistisch Socialistische Partij,Pacifist Socialist Party,,8,125,291,231,1452
